"CubeId";"rendopar"
"PublishingDate";"2025-09-01 14:30"

"Date";"d0";"Value"
"1988-08-15";"b3";"5.792"
"1988-08-15";"t1";"1.999"
"1988-08-15";"t2";"0.375"
"1988-08-16";"b0";
"1988-08-16";"b1";
"1988-08-16";"b2";
"1988-08-16";"b3";
"1988-08-16";"t1";
"1988-08-16";"t2";
"1988-08-17";"b0";
"1988-08-17";"b1";
"1988-08-17";"b2";
"1988-08-17";"b3";
"1988-08-17";"t1";
"1988-08-17";"t2";
"1988-08-18";"b0";
"1988-08-18";"b1";
"1988-08-18";"b2";
"1988-08-18";"b3";
"1988-08-18";"t1";
"1988-08-18";"t2";
"1988-08-19";"b0";
"1988-08-19";"b1";
"1988-08-19";"b2";
"1988-08-19";"b3";
"1988-08-19";"t1";
"1988-08-19";"t2";
"1988-08-22";"b0";"4.458"
"1988-08-22";"b1";"-1.928"
"1988-08-22";"b2";"1.06"
"1988-08-22";"b3";"4.357"
"1988-08-22";"t1";"3.956"
"1988-08-22";"t2";"0.397"
"1988-08-23";"b0";
"1988-08-23";"b1";
"1988-08-23";"b2";
"1988-08-23";"b3";
"1988-08-23";"t1";
"1988-08-23";"t2";
"1988-08-24";"b0";
"1988-08-24";"b1";
"1988-08-24";"b2";
"1988-08-24";"b3";
"1988-08-24";"t1";
"1988-08-24";"t2";
"1988-08-25";"b0";
"1988-08-25";"b1";
"1988-08-25";"b2";
"1988-08-25";"b3";
"1988-08-25";"t1";
"1988-08-25";"t2";
"1988-08-26";"b0";
"1988-08-26";"b1";
"1988-08-26";"b2";
"1988-08-26";"b3";
"1988-08-26";"t1";
"1988-08-26";"t2";
"1988-08-29";"b0";"4.625"
"1988-08-29";"b1";"-2.156"
"1988-08-29";"b2";"0.584"
"1988-08-29";"b3";"4.094"
"1988-08-29";"t1";"3.417"
"1988-08-29";"t2";"0.32"
"1988-08-30";"b0";
"1988-08-30";"b1";
"1988-08-30";"b2";
"1988-08-30";"b3";
"1988-08-30";"t1";
"1988-08-30";"t2";
"1988-08-31";"b0";"4.411"
"1988-08-31";"b1";"-1.394"
"1988-08-31";"b2";"1.445"
"1988-08-31";"b3";"2.656"
"1988-08-31";"t1";"6.924"
"1988-08-31";"t2";"0.4"
"1988-09-01";"b0";
"1988-09-01";"b1";
"1988-09-01";"b2";
"1988-09-01";"b3";
"1988-09-01";"t1";
"1988-09-01";"t2";
"1988-09-02";"b0";
"1988-09-02";"b1";
"1988-09-02";"b2";
"1988-09-02";"b3";
"1988-09-02";"t1";
"1988-09-02";"t2";
"1988-09-05";"b0";"4.555"
"1988-09-05";"b1";"-1.236"
"1988-09-05";"b2";"-1.133"
"1988-09-05";"b3";"1.869"
"1988-09-05";"t1";"1.847"
"1988-09-05";"t2";"0.466"
"1988-09-06";"b0";
"1988-09-06";"b1";
"1988-09-06";"b2";
"1988-09-06";"b3";
"1988-09-06";"t1";
"1988-09-06";"t2";
"1988-09-07";"b0";
"1988-09-07";"b1";
"1988-09-07";"b2";
"1988-09-07";"b3";
"1988-09-07";"t1";
"1988-09-07";"t2";
"1988-09-08";"b0";
"1988-09-08";"b1";
"1988-09-08";"b2";
"1988-09-08";"b3";
"1988-09-08";"t1";
"1988-09-08";"t2";
"1988-09-09";"b0";
"1988-09-09";"b1";
"1988-09-09";"b2";
"1988-09-09";"b3";
"1988-09-09";"t1";
"1988-09-09";"t2";
"1988-09-12";"b0";"4.511"
"1988-09-12";"b1";"-2.286"
"1988-09-12";"b2";"0.283"
"1988-09-12";"b3";"4.35"
"1988-09-12";"t1";"2.377"
"1988-09-12";"t2";"0.361"
"1988-09-13";"b0";
"1988-09-13";"b1";
"1988-09-13";"b2";
"1988-09-13";"b3";
"1988-09-13";"t1";
"1988-09-13";"t2";
"1988-09-14";"b0";
"1988-09-14";"b1";
"1988-09-14";"b2";
"1988-09-14";"b3";
"1988-09-14";"t1";
"1988-09-14";"t2";
"1988-09-15";"b0";
"1988-09-15";"b1";
"1988-09-15";"b2";
"1988-09-15";"b3";
"1988-09-15";"t1";
"1988-09-15";"t2";
"1988-09-16";"b0";
"1988-09-16";"b1";
"1988-09-16";"b2";
"1988-09-16";"b3";
"1988-09-16";"t1";
"1988-09-16";"t2";
"1988-09-19";"b0";"4.324"
"1988-09-19";"b1";"-2.282"
"1988-09-19";"b2";"0.257"
"1988-09-19";"b3";"3.854"
"1988-09-19";"t1";"1.295"
"1988-09-19";"t2";"0.294"
"1988-09-20";"b0";
"1988-09-20";"b1";
"1988-09-20";"b2";
"1988-09-20";"b3";
"1988-09-20";"t1";
"1988-09-20";"t2";
"1988-09-21";"b0";
"1988-09-21";"b1";
"1988-09-21";"b2";
"1988-09-21";"b3";
"1988-09-21";"t1";
"1988-09-21";"t2";
"1988-09-22";"b0";
"1988-09-22";"b1";
"1988-09-22";"b2";
"1988-09-22";"b3";
"1988-09-22";"t1";
"1988-09-22";"t2";
"1988-09-23";"b0";
"1988-09-23";"b1";
"1988-09-23";"b2";
"1988-09-23";"b3";
"1988-09-23";"t1";
"1988-09-23";"t2";
"1988-09-26";"b0";"4.318"
"1988-09-26";"b1";"-2.399"
"1988-09-26";"b2";"-2.454"
"1988-09-26";"b3";"5.221"
"1988-09-26";"t1";"0.65"
"1988-09-26";"t2";"0.313"
"1988-09-27";"b0";
"1988-09-27";"b1";
"1988-09-27";"b2";
"1988-09-27";"b3";
"1988-09-27";"t1";
"1988-09-27";"t2";
"1988-09-28";"b0";
"1988-09-28";"b1";
"1988-09-28";"b2";
"1988-09-28";"b3";
"1988-09-28";"t1";
"1988-09-28";"t2";
"1988-09-29";"b0";
"1988-09-29";"b1";
"1988-09-29";"b2";
"1988-09-29";"b3";
"1988-09-29";"t1";
"1988-09-29";"t2";
"1988-09-30";"b0";"4.407"
"1988-09-30";"b1";"-2.182"
"1988-09-30";"b2";"0.056"
"1988-09-30";"b3";"3.721"
"1988-09-30";"t1";"1.68"
"1988-09-30";"t2";"0.316"
"1988-10-03";"b0";"0.94"
"1988-10-03";"b1";"1.955"
"1988-10-03";"b2";"8.015"
"1988-10-03";"b3";"2.939"
"1988-10-03";"t1";"20.841"
"1988-10-03";"t2";"0.766"
"1988-10-04";"b0";
"1988-10-04";"b1";
"1988-10-04";"b2";
"1988-10-04";"b3";
"1988-10-04";"t1";
"1988-10-04";"t2";
"1988-10-05";"b0";
"1988-10-05";"b1";
"1988-10-05";"b2";
"1988-10-05";"b3";
"1988-10-05";"t1";
"1988-10-05";"t2";
"1988-10-06";"b0";
"1988-10-06";"b1";
"1988-10-06";"b2";
"1988-10-06";"b3";
"1988-10-06";"t1";
"1988-10-06";"t2";
"1988-10-07";"b0";
"1988-10-07";"b1";
"1988-10-07";"b2";
"1988-10-07";"b3";
"1988-10-07";"t1";
"1988-10-07";"t2";
"1988-10-10";"b0";"3.251"
"1988-10-10";"b1";"-0.234"
"1988-10-10";"b2";"4.393"
"1988-10-10";"b3";"2.719"
"1988-10-10";"t1";"19.543"
"1988-10-10";"t2";"0.823"
"1988-10-11";"b0";
"1988-10-11";"b1";
"1988-10-11";"b2";
"1988-10-11";"b3";
"1988-10-11";"t1";
"1988-10-11";"t2";
"1988-10-12";"b0";
"1988-10-12";"b1";
"1988-10-12";"b2";
"1988-10-12";"b3";
"1988-10-12";"t1";
"1988-10-12";"t2";
"1988-10-13";"b0";
"1988-10-13";"b1";
"1988-10-13";"b2";
"1988-10-13";"b3";
"1988-10-13";"t1";
"1988-10-13";"t2";
"1988-10-14";"b0";
"1988-10-14";"b1";
"1988-10-14";"b2";
"1988-10-14";"b3";
"1988-10-14";"t1";
"1988-10-14";"t2";
"1988-10-17";"b0";"9.756"
"1988-10-17";"b1";"-6.618"
"1988-10-17";"b2";"0.924"
"1988-10-17";"b3";"3.004"
"1988-10-17";"t1";"65.707"
"1988-10-17";"t2";"0.954"
"1988-10-18";"b0";
"1988-10-18";"b1";
"1988-10-18";"b2";
"1988-10-18";"b3";
"1988-10-18";"t1";
"1988-10-18";"t2";
"1988-10-19";"b0";
"1988-10-19";"b1";
"1988-10-19";"b2";
"1988-10-19";"b3";
"1988-10-19";"t1";
"1988-10-19";"t2";
"1988-10-20";"b0";
"1988-10-20";"b1";
"1988-10-20";"b2";
"1988-10-20";"b3";
"1988-10-20";"t1";
"1988-10-20";"t2";
"1988-10-21";"b0";
"1988-10-21";"b1";
"1988-10-21";"b2";
"1988-10-21";"b3";
"1988-10-21";"t1";
"1988-10-21";"t2";
"1988-10-24";"b0";"3.9"
"1988-10-24";"b1";"-0.944"
"1988-10-24";"b2";"7.102"
"1988-10-24";"b3";"3.575"
"1988-10-24";"t1";"53.676"
"1988-10-24";"t2";"0.899"
"1988-10-25";"b0";
"1988-10-25";"b1";
"1988-10-25";"b2";
"1988-10-25";"b3";
"1988-10-25";"t1";
"1988-10-25";"t2";
"1988-10-26";"b0";
"1988-10-26";"b1";
"1988-10-26";"b2";
"1988-10-26";"b3";
"1988-10-26";"t1";
"1988-10-26";"t2";
"1988-10-27";"b0";
"1988-10-27";"b1";
"1988-10-27";"b2";
"1988-10-27";"b3";
"1988-10-27";"t1";
"1988-10-27";"t2";
"1988-10-28";"b0";
"1988-10-28";"b1";
"1988-10-28";"b2";
"1988-10-28";"b3";
"1988-10-28";"t1";
"1988-10-28";"t2";
"1988-10-31";"b0";"12.415"
"1988-10-31";"b1";"-9.035"
"1988-10-31";"b2";"-7.064"
"1988-10-31";"b3";"2.185"
"1988-10-31";"t1";"32.131"
"1988-10-31";"t2";"0.83"
"1988-11-01";"b0";
"1988-11-01";"b1";
"1988-11-01";"b2";
"1988-11-01";"b3";
"1988-11-01";"t1";
"1988-11-01";"t2";
"1988-11-02";"b0";
"1988-11-02";"b1";
"1988-11-02";"b2";
"1988-11-02";"b3";
"1988-11-02";"t1";
"1988-11-02";"t2";
"1988-11-03";"b0";
"1988-11-03";"b1";
"1988-11-03";"b2";
"1988-11-03";"b3";
"1988-11-03";"t1";
"1988-11-03";"t2";
"1988-11-04";"b0";
"1988-11-04";"b1";
"1988-11-04";"b2";
"1988-11-04";"b3";
"1988-11-04";"t1";
"1988-11-04";"t2";
"1988-11-07";"b0";"8.202"
"1988-11-07";"b1";"-4.46"
"1988-11-07";"b2";"-4.16"
"1988-11-07";"b3";"0.596"
"1988-11-07";"t1";"19.557"
"1988-11-07";"t2";"0.33"
"1988-11-08";"b0";
"1988-11-08";"b1";
"1988-11-08";"b2";
"1988-11-08";"b3";
"1988-11-08";"t1";
"1988-11-08";"t2";
"1988-11-09";"b0";
"1988-11-09";"b1";
"1988-11-09";"b2";
"1988-11-09";"b3";
"1988-11-09";"t1";
"1988-11-09";"t2";
"1988-11-10";"b0";
"1988-11-10";"b1";
"1988-11-10";"b2";
"1988-11-10";"b3";
"1988-11-10";"t1";
"1988-11-10";"t2";
"1988-11-11";"b0";
"1988-11-11";"b1";
"1988-11-11";"b2";
"1988-11-11";"b3";
"1988-11-11";"t1";
"1988-11-11";"t2";
"1988-11-14";"b0";"8.467"
"1988-11-14";"b1";"-4.967"
"1988-11-14";"b2";"1.926"
"1988-11-14";"b3";"1.597"
"1988-11-14";"t1";"80.181"
"1988-11-14";"t2";"0.273"
"1988-11-15";"b0";
"1988-11-15";"b1";
"1988-11-15";"b2";
"1988-11-15";"b3";
"1988-11-15";"t1";
"1988-11-15";"t2";
"1988-11-16";"b0";
"1988-11-16";"b1";
"1988-11-16";"b2";
"1988-11-16";"b3";
"1988-11-16";"t1";
"1988-11-16";"t2";
"1988-11-17";"b0";
"1988-11-17";"b1";
"1988-11-17";"b2";
"1988-11-17";"b3";
"1988-11-17";"t1";
"1988-11-17";"t2";
"1988-11-18";"b0";
"1988-11-18";"b1";
"1988-11-18";"b2";
"1988-11-18";"b3";
"1988-11-18";"t1";
"1988-11-18";"t2";
"1988-11-21";"b0";"4.676"
"1988-11-21";"b1";"-0.154"
"1988-11-21";"b2";"-2.568"
"1988-11-21";"b3";"-1.049"
"1988-11-21";"t1";"2.908"
"1988-11-21";"t2";"0.081"
"1988-11-22";"b0";
"1988-11-22";"b1";
"1988-11-22";"b2";
"1988-11-22";"b3";
"1988-11-22";"t1";
"1988-11-22";"t2";
"1988-11-23";"b0";
"1988-11-23";"b1";
"1988-11-23";"b2";
"1988-11-23";"b3";
"1988-11-23";"t1";
"1988-11-23";"t2";
"1988-11-24";"b0";
"1988-11-24";"b1";
"1988-11-24";"b2";
"1988-11-24";"b3";
"1988-11-24";"t1";
"1988-11-24";"t2";
"1988-11-25";"b0";
"1988-11-25";"b1";
"1988-11-25";"b2";
"1988-11-25";"b3";
"1988-11-25";"t1";
"1988-11-25";"t2";
"1988-11-28";"b0";"4.984"
"1988-11-28";"b1";"-0.403"
"1988-11-28";"b2";"-3.04"
"1988-11-28";"b3";"0.3"
"1988-11-28";"t1";"4.251"
"1988-11-28";"t2";"0.457"
"1988-11-29";"b0";
"1988-11-29";"b1";
"1988-11-29";"b2";
"1988-11-29";"b3";
"1988-11-29";"t1";
"1988-11-29";"t2";
"1988-11-30";"b0";
"1988-11-30";"b1";
"1988-11-30";"b2";
"1988-11-30";"b3";
"1988-11-30";"t1";
"1988-11-30";"t2";
"1988-12-01";"b0";
"1988-12-01";"b1";
"1988-12-01";"b2";
"1988-12-01";"b3";
"1988-12-01";"t1";
"1988-12-01";"t2";
"1988-12-02";"b0";
"1988-12-02";"b1";
"1988-12-02";"b2";
"1988-12-02";"b3";
"1988-12-02";"t1";
"1988-12-02";"t2";
"1988-12-05";"b0";"7.605"
"1988-12-05";"b1";"-3.383"
"1988-12-05";"b2";"-5.868"
"1988-12-05";"b3";"1.268"
"1988-12-05";"t1";"11.544"
"1988-12-05";"t2";"0.227"
"1988-12-06";"b0";
"1988-12-06";"b1";
"1988-12-06";"b2";
"1988-12-06";"b3";
"1988-12-06";"t1";
"1988-12-06";"t2";
"1988-12-07";"b0";
"1988-12-07";"b1";
"1988-12-07";"b2";
"1988-12-07";"b3";
"1988-12-07";"t1";
"1988-12-07";"t2";
"1988-12-08";"b0";
"1988-12-08";"b1";
"1988-12-08";"b2";
"1988-12-08";"b3";
"1988-12-08";"t1";
"1988-12-08";"t2";
"1988-12-09";"b0";
"1988-12-09";"b1";
"1988-12-09";"b2";
"1988-12-09";"b3";
"1988-12-09";"t1";
"1988-12-09";"t2";
"1988-12-12";"b0";"4.653"
"1988-12-12";"b1";"-0.012"
"1988-12-12";"b2";"-2.82"
"1988-12-12";"b3";"1.525"
"1988-12-12";"t1";"2.865"
"1988-12-12";"t2";"0.299"
"1988-12-13";"b0";
"1988-12-13";"b1";
"1988-12-13";"b2";
"1988-12-13";"b3";
"1988-12-13";"t1";
"1988-12-13";"t2";
"1988-12-14";"b0";
"1988-12-14";"b1";
"1988-12-14";"b2";
"1988-12-14";"b3";
"1988-12-14";"t1";
"1988-12-14";"t2";
"1988-12-15";"b0";
"1988-12-15";"b1";
"1988-12-15";"b2";
"1988-12-15";"b3";
"1988-12-15";"t1";
"1988-12-15";"t2";
"1988-12-16";"b0";
"1988-12-16";"b1";
"1988-12-16";"b2";
"1988-12-16";"b3";
"1988-12-16";"t1";
"1988-12-16";"t2";
"1988-12-19";"b0";"-2.555"
"1988-12-19";"b1";"5.693"
"1988-12-19";"b2";"12.302"
"1988-12-19";"b3";"5.237"
"1988-12-19";"t1";"33.134"
"1988-12-19";"t2";"0.318"
"1988-12-20";"b0";
"1988-12-20";"b1";
"1988-12-20";"b2";
"1988-12-20";"b3";
"1988-12-20";"t1";
"1988-12-20";"t2";
"1988-12-21";"b0";
"1988-12-21";"b1";
"1988-12-21";"b2";
"1988-12-21";"b3";
"1988-12-21";"t1";
"1988-12-21";"t2";
"1988-12-22";"b0";
"1988-12-22";"b1";
"1988-12-22";"b2";
"1988-12-22";"b3";
"1988-12-22";"t1";
"1988-12-22";"t2";
"1988-12-23";"b0";
"1988-12-23";"b1";
"1988-12-23";"b2";
"1988-12-23";"b3";
"1988-12-23";"t1";
"1988-12-23";"t2";
"1988-12-26";"b0";
"1988-12-26";"b1";
"1988-12-26";"b2";
"1988-12-26";"b3";
"1988-12-26";"t1";
"1988-12-26";"t2";
"1988-12-27";"b0";"4.349"
"1988-12-27";"b1";"-0.97"
"1988-12-27";"b2";"-1.515"
"1988-12-27";"b3";"5.028"
"1988-12-27";"t1";"1.429"
"1988-12-27";"t2";"0.271"
"1988-12-28";"b0";
"1988-12-28";"b1";
"1988-12-28";"b2";
"1988-12-28";"b3";
"1988-12-28";"t1";
"1988-12-28";"t2";
"1988-12-29";"b0";
"1988-12-29";"b1";
"1988-12-29";"b2";
"1988-12-29";"b3";
"1988-12-29";"t1";
"1988-12-29";"t2";
"1988-12-30";"b0";"4.718"
"1988-12-30";"b1";"-0.137"
"1988-12-30";"b2";"-2.559"
"1988-12-30";"b3";"0.974"
"1988-12-30";"t1";"3.491"
"1988-12-30";"t2";"0.5"
"1989-01-02";"b0";
"1989-01-02";"b1";
"1989-01-02";"b2";
"1989-01-02";"b3";
"1989-01-02";"t1";
"1989-01-02";"t2";
"1989-01-03";"b0";"4.724"
"1989-01-03";"b1";"-0.143"
"1989-01-03";"b2";"-2.463"
"1989-01-03";"b3";"0.822"
"1989-01-03";"t1";"3.713"
"1989-01-03";"t2";"0.411"
"1989-01-04";"b0";
"1989-01-04";"b1";
"1989-01-04";"b2";
"1989-01-04";"b3";
"1989-01-04";"t1";
"1989-01-04";"t2";
"1989-01-05";"b0";
"1989-01-05";"b1";
"1989-01-05";"b2";
"1989-01-05";"b3";
"1989-01-05";"t1";
"1989-01-05";"t2";
"1989-01-06";"b0";
"1989-01-06";"b1";
"1989-01-06";"b2";
"1989-01-06";"b3";
"1989-01-06";"t1";
"1989-01-06";"t2";
"1989-01-09";"b0";"4.413"
"1989-01-09";"b1";"0.585"
"1989-01-09";"b2";"-4.308"
"1989-01-09";"b3";"4.668"
"1989-01-09";"t1";"1.378"
"1989-01-09";"t2";"0.586"
"1989-01-10";"b0";
"1989-01-10";"b1";
"1989-01-10";"b2";
"1989-01-10";"b3";
"1989-01-10";"t1";
"1989-01-10";"t2";
"1989-01-11";"b0";
"1989-01-11";"b1";
"1989-01-11";"b2";
"1989-01-11";"b3";
"1989-01-11";"t1";
"1989-01-11";"t2";
"1989-01-12";"b0";
"1989-01-12";"b1";
"1989-01-12";"b2";
"1989-01-12";"b3";
"1989-01-12";"t1";
"1989-01-12";"t2";
"1989-01-13";"b0";
"1989-01-13";"b1";
"1989-01-13";"b2";
"1989-01-13";"b3";
"1989-01-13";"t1";
"1989-01-13";"t2";
"1989-01-16";"b0";"5.223"
"1989-01-16";"b1";"-0.344"
"1989-01-16";"b2";"-3.329"
"1989-01-16";"b3";"2.391"
"1989-01-16";"t1";"6.476"
"1989-01-16";"t2";"0.374"
"1989-01-17";"b0";
"1989-01-17";"b1";
"1989-01-17";"b2";
"1989-01-17";"b3";
"1989-01-17";"t1";
"1989-01-17";"t2";
"1989-01-18";"b0";
"1989-01-18";"b1";
"1989-01-18";"b2";
"1989-01-18";"b3";
"1989-01-18";"t1";
"1989-01-18";"t2";
"1989-01-19";"b0";
"1989-01-19";"b1";
"1989-01-19";"b2";
"1989-01-19";"b3";
"1989-01-19";"t1";
"1989-01-19";"t2";
"1989-01-20";"b0";
"1989-01-20";"b1";
"1989-01-20";"b2";
"1989-01-20";"b3";
"1989-01-20";"t1";
"1989-01-20";"t2";
"1989-01-23";"b0";"5.009"
"1989-01-23";"b1";"-0.071"
"1989-01-23";"b2";"-2.641"
"1989-01-23";"b3";"2.398"
"1989-01-23";"t1";"5.977"
"1989-01-23";"t2";"0.374"
"1989-01-24";"b0";
"1989-01-24";"b1";
"1989-01-24";"b2";
"1989-01-24";"b3";
"1989-01-24";"t1";
"1989-01-24";"t2";
"1989-01-25";"b0";
"1989-01-25";"b1";
"1989-01-25";"b2";
"1989-01-25";"b3";
"1989-01-25";"t1";
"1989-01-25";"t2";
"1989-01-26";"b0";
"1989-01-26";"b1";
"1989-01-26";"b2";
"1989-01-26";"b3";
"1989-01-26";"t1";
"1989-01-26";"t2";
"1989-01-27";"b0";
"1989-01-27";"b1";
"1989-01-27";"b2";
"1989-01-27";"b3";
"1989-01-27";"t1";
"1989-01-27";"t2";
"1989-01-30";"b0";"4.432"
"1989-01-30";"b1";"0.447"
"1989-01-30";"b2";"-1.054"
"1989-01-30";"b3";"2.66"
"1989-01-30";"t1";"4.163"
"1989-01-30";"t2";"0.348"
"1989-01-31";"b0";"4.291"
"1989-01-31";"b1";"0.588"
"1989-01-31";"b2";"-1.301"
"1989-01-31";"b3";"4.225"
"1989-01-31";"t1";"0.825"
"1989-01-31";"t2";"0.439"
"1989-02-01";"b0";
"1989-02-01";"b1";
"1989-02-01";"b2";
"1989-02-01";"b3";
"1989-02-01";"t1";
"1989-02-01";"t2";
"1989-02-02";"b0";
"1989-02-02";"b1";
"1989-02-02";"b2";
"1989-02-02";"b3";
"1989-02-02";"t1";
"1989-02-02";"t2";
"1989-02-03";"b0";
"1989-02-03";"b1";
"1989-02-03";"b2";
"1989-02-03";"b3";
"1989-02-03";"t1";
"1989-02-03";"t2";
"1989-02-06";"b0";"4.273"
"1989-02-06";"b1";"1.081"
"1989-02-06";"b2";"-0.7"
"1989-02-06";"b3";"2.035"
"1989-02-06";"t1";"2.456"
"1989-02-06";"t2";"0.312"
"1989-02-07";"b0";
"1989-02-07";"b1";
"1989-02-07";"b2";
"1989-02-07";"b3";
"1989-02-07";"t1";
"1989-02-07";"t2";
"1989-02-08";"b0";
"1989-02-08";"b1";
"1989-02-08";"b2";
"1989-02-08";"b3";
"1989-02-08";"t1";
"1989-02-08";"t2";
"1989-02-09";"b0";
"1989-02-09";"b1";
"1989-02-09";"b2";
"1989-02-09";"b3";
"1989-02-09";"t1";
"1989-02-09";"t2";
"1989-02-10";"b0";
"1989-02-10";"b1";
"1989-02-10";"b2";
"1989-02-10";"b3";
"1989-02-10";"t1";
"1989-02-10";"t2";
"1989-02-13";"b0";"7.932"
"1989-02-13";"b1";"-3.232"
"1989-02-13";"b2";"-5.676"
"1989-02-13";"b3";"3.504"
"1989-02-13";"t1";"15.85"
"1989-02-13";"t2";"0.327"
"1989-02-14";"b0";
"1989-02-14";"b1";
"1989-02-14";"b2";
"1989-02-14";"b3";
"1989-02-14";"t1";
"1989-02-14";"t2";
"1989-02-15";"b0";
"1989-02-15";"b1";
"1989-02-15";"b2";
"1989-02-15";"b3";
"1989-02-15";"t1";
"1989-02-15";"t2";
"1989-02-16";"b0";
"1989-02-16";"b1";
"1989-02-16";"b2";
"1989-02-16";"b3";
"1989-02-16";"t1";
"1989-02-16";"t2";
"1989-02-17";"b0";
"1989-02-17";"b1";
"1989-02-17";"b2";
"1989-02-17";"b3";
"1989-02-17";"t1";
"1989-02-17";"t2";
"1989-02-20";"b0";"5.488"
"1989-02-20";"b1";"-0.43"
"1989-02-20";"b2";"-3.032"
"1989-02-20";"b3";"2.534"
"1989-02-20";"t1";"6.897"
"1989-02-20";"t2";"0.459"
"1989-02-21";"b0";
"1989-02-21";"b1";
"1989-02-21";"b2";
"1989-02-21";"b3";
"1989-02-21";"t1";
"1989-02-21";"t2";
"1989-02-22";"b0";
"1989-02-22";"b1";
"1989-02-22";"b2";
"1989-02-22";"b3";
"1989-02-22";"t1";
"1989-02-22";"t2";
"1989-02-23";"b0";
"1989-02-23";"b1";
"1989-02-23";"b2";
"1989-02-23";"b3";
"1989-02-23";"t1";
"1989-02-23";"t2";
"1989-02-24";"b0";
"1989-02-24";"b1";
"1989-02-24";"b2";
"1989-02-24";"b3";
"1989-02-24";"t1";
"1989-02-24";"t2";
"1989-02-27";"b0";"4.849"
"1989-02-27";"b1";"0.149"
"1989-02-27";"b2";"-2.17"
"1989-02-27";"b3";"4.383"
"1989-02-27";"t1";"3.659"
"1989-02-27";"t2";"0.484"
"1989-02-28";"b0";"4.413"
"1989-02-28";"b1";"0.347"
"1989-02-28";"b2";"-0.355"
"1989-02-28";"b3";"5.35"
"1989-02-28";"t1";"0.08"
"1989-02-28";"t2";"0.37"
"1989-03-01";"b0";
"1989-03-01";"b1";
"1989-03-01";"b2";
"1989-03-01";"b3";
"1989-03-01";"t1";
"1989-03-01";"t2";
"1989-03-02";"b0";
"1989-03-02";"b1";
"1989-03-02";"b2";
"1989-03-02";"b3";
"1989-03-02";"t1";
"1989-03-02";"t2";
"1989-03-03";"b0";
"1989-03-03";"b1";
"1989-03-03";"b2";
"1989-03-03";"b3";
"1989-03-03";"t1";
"1989-03-03";"t2";
"1989-03-06";"b0";"4.837"
"1989-03-06";"b1";"0.458"
"1989-03-06";"b2";"-1.882"
"1989-03-06";"b3";"2.746"
"1989-03-06";"t1";"3.153"
"1989-03-06";"t2";"0.477"
"1989-03-07";"b0";
"1989-03-07";"b1";
"1989-03-07";"b2";
"1989-03-07";"b3";
"1989-03-07";"t1";
"1989-03-07";"t2";
"1989-03-08";"b0";
"1989-03-08";"b1";
"1989-03-08";"b2";
"1989-03-08";"b3";
"1989-03-08";"t1";
"1989-03-08";"t2";
"1989-03-09";"b0";
"1989-03-09";"b1";
"1989-03-09";"b2";
"1989-03-09";"b3";
"1989-03-09";"t1";
"1989-03-09";"t2";
"1989-03-10";"b0";
"1989-03-10";"b1";
"1989-03-10";"b2";
"1989-03-10";"b3";
"1989-03-10";"t1";
"1989-03-10";"t2";
"1989-03-13";"b0";"6.051"
"1989-03-13";"b1";"-1.411"
"1989-03-13";"b2";"-2.595"
"1989-03-13";"b3";"4.31"
"1989-03-13";"t1";"12.526"
"1989-03-13";"t2";"0.352"
"1989-03-14";"b0";
"1989-03-14";"b1";
"1989-03-14";"b2";
"1989-03-14";"b3";
"1989-03-14";"t1";
"1989-03-14";"t2";
"1989-03-15";"b0";
"1989-03-15";"b1";
"1989-03-15";"b2";
"1989-03-15";"b3";
"1989-03-15";"t1";
"1989-03-15";"t2";
"1989-03-16";"b0";
"1989-03-16";"b1";
"1989-03-16";"b2";
"1989-03-16";"b3";
"1989-03-16";"t1";
"1989-03-16";"t2";
"1989-03-17";"b0";
"1989-03-17";"b1";
"1989-03-17";"b2";
"1989-03-17";"b3";
"1989-03-17";"t1";
"1989-03-17";"t2";
"1989-03-20";"b0";"7.14"
"1989-03-20";"b1";"-2.32"
"1989-03-20";"b2";"-4.384"
"1989-03-20";"b3";"3.721"
"1989-03-20";"t1";"15.184"
"1989-03-20";"t2";"0.297"
"1989-03-21";"b0";
"1989-03-21";"b1";
"1989-03-21";"b2";
"1989-03-21";"b3";
"1989-03-21";"t1";
"1989-03-21";"t2";
"1989-03-22";"b0";
"1989-03-22";"b1";
"1989-03-22";"b2";
"1989-03-22";"b3";
"1989-03-22";"t1";
"1989-03-22";"t2";
"1989-03-23";"b0";
"1989-03-23";"b1";
"1989-03-23";"b2";
"1989-03-23";"b3";
"1989-03-23";"t1";
"1989-03-23";"t2";
"1989-03-24";"b0";
"1989-03-24";"b1";
"1989-03-24";"b2";
"1989-03-24";"b3";
"1989-03-24";"t1";
"1989-03-24";"t2";
"1989-03-27";"b0";
"1989-03-27";"b1";
"1989-03-27";"b2";
"1989-03-27";"b3";
"1989-03-27";"t1";
"1989-03-27";"t2";
"1989-03-28";"b0";"5.63"
"1989-03-28";"b1";"-0.572"
"1989-03-28";"b2";"-2.744"
"1989-03-28";"b3";"2.596"
"1989-03-28";"t1";"9.364"
"1989-03-28";"t2";"0.336"
"1989-03-29";"b0";
"1989-03-29";"b1";
"1989-03-29";"b2";
"1989-03-29";"b3";
"1989-03-29";"t1";
"1989-03-29";"t2";
"1989-03-30";"b0";
"1989-03-30";"b1";
"1989-03-30";"b2";
"1989-03-30";"b3";
"1989-03-30";"t1";
"1989-03-30";"t2";
"1989-03-31";"b0";"4.539"
